Entry,Exit,Origin,Dest,ID
653,688.56,S01UN,S15BS,RP2627
653,683.81,S01UN,S15BS,RP2255
653,686.55,S01UN,S15BS,RP2234
653,688.01,S01UN,S15BS,RP3960
653,681.74,S01UN,S15BS,RP2418
653,687.52,S01UN,S16MJ,RP4573
653,688.19,S01UN,S16MJ,RP9109
653,690.34,S01UN,S16MJ,RP5344
653,689.11,S01UN,S16MJ,RP8949
653,686.07,S01UN,S16MJ,RP4055
654,665.16,S01UN,S04PL,RP3604
654,662.18,S01UN,S04PL,RP4642
654,667.31,S01UN,S05M11,RP2363
654,666.46,S01UN,S05M11,RP5528
654,663.60,S01UN,S05M11,RP2113
654,664.48,S01UN,S06M10,RP8217
654,669.14,S01UN,S06M10,RP8543
654,668.24,S01UN,S06M10,RP5272
654,664.88,S01UN,S06M10,RP8721
654,665.66,S01UN,S06M10,RP8493
654,665.71,S01UN,S06M10,RP1418
654,670.79,S01UN,S07KP,RP3224
654,668.71,S01UN,S07KP,RP9112
654,668.11,S01UN,S08SP,RP6907
654,675.02,S01UN,S09AG,RP1058
654,670.78,S01UN,S09AG,RP1595
654,673.69,S01UN,S09AG,RP4025
654,675.42,S01UN,S10BS,RP7602
654,677.90,S01UN,S11FG,RP5900
654,674.13,S01UN,S11FG,RP3029
654,683.88,S01UN,S12KB,RP3787
654,681.68,S01UN,S12KB,RP3256
654,678.04,S01UN,S13SB,RP6411
654,684.25,S01UN,S13SB,RP5250
654,681.18,S01UN,S14DU,RP4877
654,685.60,S01UN,S14DU,RP7346
654,682.48,S01UN,S15BS,RP8441
654,684.57,S01UN,S15BS,RP5357
654,687.54,S01UN,S15BS,RP5561
654,688.60,S01UN,S15BS,RP6815
654,683.44,S01UN,S15BS,RP1658
654,691.06,S01UN,S16MJ,RP5711
654,689.67,S01UN,S16MJ,RP6380
654,691.51,S01UN,S16MJ,RP7543
654,688.95,S01UN,S16MJ,RP7442
654,684.07,S01UN,S16MJ,RP4251
655,667.97,S01UN,S04PL,RP3821
655,664.58,S01UN,S04PL,RP8461
655,667.35,S01UN,S05M11,RP5346
655,664.92,S01UN,S05M11,RP4022
655,664.47,S01UN,S05M11,RP9750
655,672.54,S01UN,S06M10,RP2072
655,667.68,S01UN,S06M10,RP2894
655,665.77,S01UN,S06M10,RP6223
655,669.63,S01UN,S06M10,RP2977
655,668.50,S01UN,S06M10,RP3724
655,668.16,S01UN,S06M10,RP4166
655,670.94,S01UN,S07KP,RP3441
655,670.53,S01UN,S08SP,RP1864
655,674.54,S01UN,S08SP,RP3246
655,676.00,S01UN,S09AG,RP1616
655,671.61,S01UN,S09AG,RP3396
655,678.13,S01UN,S09AG,RP4854
655,675.26,S01UN,S09AG,RP8576
655,676.68,S01UN,S10BS,RP4076
655,682.03,S01UN,S11FG,RP2575
655,676.85,S01UN,S11FG,RP7324
655,678.98,S01UN,S12KB,RP5185
655,682.76,S01UN,S12KB,RP2783
655,684.26,S01UN,S12KB,RP5064
655,679.61,S01UN,S13SB,RP1407
655,681.40,S01UN,S13SB,RP2080
655,683.09,S01UN,S14DU,RP1814
655,683.19,S01UN,S14DU,RP8107
655,687.64,S01UN,S14DU,RP9642
655,684.26,S01UN,S15BS,RP5628
655,689.39,S01UN,S15BS,RP9815
655,685.29,S01UN,S15BS,RP4767
655,685.64,S01UN,S15BS,RP7064
655,684.57,S01UN,S15BS,RP7439
655,687.95,S01UN,S16MJ,RP7264
655,687.66,S01UN,S16MJ,RP9656
655,688.56,S01UN,S16MJ,RP1720
655,687.28,S01UN,S16MJ,RP1671
655,691.11,S01UN,S16MJ,RP6149
656,669.14,S01UN,S04PL,RP9414
656,668.77,S01UN,S04PL,RP7344
656,671.10,S01UN,S05M11,RP3099
656,664.18,S01UN,S05M11,RP5083
656,667.09,S01UN,S05M11,RP4947
656,672.32,S01UN,S06M10,RP3523
656,668.93,S01UN,S06M10,RP8859
656,669.78,S01UN,S06M10,RP5231
656,670.31,S01UN,S06M10,RP8162
656,670.82,S01UN,S06M10,RP3875
656,673.01,S01UN,S06M10,RP2350
656,674.79,S01UN,S07KP,RP2759
656,671.51,S01UN,S08SP,RP1549
656,675.72,S01UN,S08SP,RP3585
656,672.15,S01UN,S09AG,RP5508
656,676.29,S01UN,S09AG,RP4404
656,675.52,S01UN,S09AG,RP5567
656,678.94,S01UN,S09AG,RP7129
656,678.56,S01UN,S10BS,RP4801
656,683.12,S01UN,S11FG,RP4595
656,680.45,S01UN,S11FG,RP5069
656,680.86,S01UN,S12KB,RP3786
656,678.07,S01UN,S12KB,RP1050
656,683.08,S01UN,S12KB,RP6562
656,685.18,S01UN,S13SB,RP8069
656,686.87,S01UN,S13SB,RP5300
656,689.40,S01UN,S14DU,RP5082
656,685.69,S01UN,S14DU,RP8852
656,686.48,S01UN,S15BS,RP8723
656,684.67,S01UN,S15BS,RP6293
656,685.10,S01UN,S15BS,RP3110
656,684.39,S01UN,S15BS,RP8230
656,690.66,S01UN,S15BS,RP1853
656,687.90,S01UN,S16MJ,RP7725
656,692.76,S01UN,S16MJ,RP1652
656,686.16,S01UN,S16MJ,RP3215
656,688.50,S01UN,S16MJ,RP3542
656,690.90,S01UN,S16MJ,RP5568
657,663.56,S01UN,S03US,RP1703
657,666.53,S01UN,S04PL,RP2200
657,669.50,S01UN,S04PL,RP6698
657,665.72,S01UN,S05M11,RP1388
657,671.18,S01UN,S05M11,RP4920
657,665.47,S01UN,S05M11,RP1221
657,668.02,S01UN,S06M10,RP3297
657,671.66,S01UN,S06M10,RP2129
657,670.48,S01UN,S06M10,RP6624
657,672.73,S01UN,S06M10,RP8606
657,674.97,S01UN,S06M10,RP4118
657,671.81,S01UN,S06M10,RP4901
657,670.29,S01UN,S07KP,RP9319
657,676.64,S01UN,S08SP,RP8804
657,674.54,S01UN,S09AG,RP2620
657,677.26,S01UN,S09AG,RP7601
657,676.26,S01UN,S09AG,RP3080
657,677.32,S01UN,S10BS,RP7985
657,678.34,S01UN,S11FG,RP6973
657,678.06,S01UN,S11FG,RP1582
657,686.20,S01UN,S12KB,RP7152
657,684.02,S01UN,S12KB,RP6478
657,683.82,S01UN,S12KB,RP1097
657,688.82,S01UN,S13SB,RP1009
657,688.65,S01UN,S13SB,RP4108
657,685.81,S01UN,S14DU,RP3781
657,687.79,S01UN,S14DU,RP9995
657,689.01,S01UN,S14DU,RP9925
657,687.33,S01UN,S15BS,RP4744
657,686.33,S01UN,S15BS,RP1294
657,686.38,S01UN,S15BS,RP2388
657,689.50,S01UN,S15BS,RP2885
657,689.63,S01UN,S15BS,RP5973
657,693.24,S01UN,S16MJ,RP1665
657,693.97,S01UN,S16MJ,RP7284
657,688.69,S01UN,S16MJ,RP5135
657,687.97,S01UN,S16MJ,RP6738
657,692.14,S01UN,S16MJ,RP1503
658,667.24,S01UN,S04PL,RP1749
658,666.86,S01UN,S04PL,RP3272
658,666.30,S01UN,S05M11,RP2120
658,673.13,S01UN,S05M11,RP3950
658,666.81,S01UN,S05M11,RP4364
658,669.40,S01UN,S06M10,RP1632
658,668.49,S01UN,S06M10,RP1453
658,675.97,S01UN,S06M10,RP9069
658,674.24,S01UN,S06M10,RP6348
658,670.00,S01UN,S06M10,RP6119
658,668.11,S01UN,S06M10,RP1780
658,672.68,S01UN,S07KP,RP5735
658,676.77,S01UN,S07KP,RP9389
658,674.10,S01UN,S08SP,RP1896
658,672.99,S01UN,S08SP,RP5355
658,679.37,S01UN,S09AG,RP6135
658,677.71,S01UN,S09AG,RP3877
658,677.59,S01UN,S09AG,RP5842
658,676.13,S01UN,S10BS,RP1917
658,681.78,S01UN,S11FG,RP1655
658,679.40,S01UN,S11FG,RP3895
658,682.98,S01UN,S12KB,RP4010
658,680.40,S01UN,S12KB,RP3721
658,685.22,S01UN,S12KB,RP2350
658,685.15,S01UN,S13SB,RP2147
658,686.10,S01UN,S13SB,RP5012
658,686.93,S01UN,S14DU,RP5203
658,688.43,S01UN,S14DU,RP9717
658,686.99,S01UN,S15BS,RP8989
658,686.72,S01UN,S15BS,RP7476
658,691.52,S01UN,S15BS,RP6910
658,686.40,S01UN,S15BS,RP5709
658,691.22,S01UN,S15BS,RP4560
658,693.50,S01UN,S16MJ,RP3049
658,693.66,S01UN,S16MJ,RP3639
658,694.03,S01UN,S16MJ,RP4439
658,695.52,S01UN,S16MJ,RP7443
658,691.03,S01UN,S16MJ,RP2203
659,664.11,S01UN,S03US,RP2910
659,671.36,S01UN,S04PL,RP2155
659,665.81,S01UN,S04PL,RP5344
659,671.55,S01UN,S05M11,RP2631
659,672.60,S01UN,S05M11,RP7216
659,670.37,S01UN,S05M11,RP5439
659,676.20,S01UN,S06M10,RP9698
659,672.46,S01UN,S06M10,RP9396
659,676.55,S01UN,S06M10,RP9911
659,671.48,S01UN,S06M10,RP4192
659,675.70,S01UN,S06M10,RP4314
659,673.03,S01UN,S06M10,RP9317
659,673.25,S01UN,S07KP,RP2716
659,676.12,S01UN,S07KP,RP9469
659,676.87,S01UN,S08SP,RP7172
659,681.10,S01UN,S09AG,RP8105
659,676.57,S01UN,S09AG,RP1528
659,676.74,S01UN,S09AG,RP3221
659,678.45,S01UN,S10BS,RP5604
659,685.96,S01UN,S11FG,RP7317
659,680.36,S01UN,S11FG,RP9162
659,687.31,S01UN,S12KB,RP3719
659,683.21,S01UN,S12KB,RP7460
659,685.17,S01UN,S12KB,RP6080
659,690.54,S01UN,S13SB,RP3757
659,684.28,S01UN,S13SB,RP2437
659,687.91,S01UN,S14DU,RP8908
659,689.31,S01UN,S14DU,RP8117
659,689.89,S01UN,S15BS,RP4160
659,691.24,S01UN,S15BS,RP3165
659,690.24,S01UN,S15BS,RP3512
659,692.17,S01UN,S15BS,RP4713
659,690.54,S01UN,S15BS,RP1463
659,689.64,S01UN,S16MJ,RP2016
659,692.21,S01UN,S16MJ,RP6770
659,694.64,S01UN,S16MJ,RP9643
659,693.47,S01UN,S16MJ,RP5518
659,690.61,S01UN,S16MJ,RP2156
659,691.79,S01UN,S16MJ,RP5025
660,667.03,S01UN,S04PL,RP3324
660,667.23,S01UN,S04PL,RP1586
660,671.47,S01UN,S05M11,RP3461
660,671.34,S01UN,S05M11,RP4893
660,668.44,S01UN,S05M11,RP1360
660,672.40,S01UN,S06M10,RP7207
660,672.89,S01UN,S06M10,RP7203
660,676.43,S01UN,S06M10,RP5972
660,674.12,S01UN,S06M10,RP1806
660,675.35,S01UN,S06M10,RP2312
660,673.96,S01UN,S06M10,RP4017
660,676.83,S01UN,S07KP,RP7219
660,677.88,S01UN,S08SP,RP2283
660,677.27,S01UN,S08SP,RP3639
660,681.65,S01UN,S09AG,RP9116
660,682.14,S01UN,S09AG,RP6239
660,679.48,S01UN,S09AG,RP3561
660,681.66,S01UN,S10BS,RP2812
660,683.64,S01UN,S11FG,RP9200
660,682.22,S01UN,S11FG,RP8292
660,684.02,S01UN,S12KB,RP1774
660,683.71,S01UN,S12KB,RP7538
660,684.31,S01UN,S13SB,RP6519
660,691.90,S01UN,S13SB,RP8791
660,693.85,S01UN,S14DU,RP4586
660,687.51,S01UN,S14DU,RP3956
660,687.22,S01UN,S14DU,RP4429
660,693.37,S01UN,S15BS,RP1752
660,693.96,S01UN,S15BS,RP8254
660,692.01,S01UN,S15BS,RP9830
660,691.27,S01UN,S15BS,RP1045
660,689.21,S01UN,S15BS,RP3267
660,696.61,S01UN,S16MJ,RP7654
660,694.81,S01UN,S16MJ,RP6111
660,692.15,S01UN,S16MJ,RP4160
660,690.49,S01UN,S16MJ,RP2506
660,690.24,S01UN,S16MJ,RP8317
661,670.88,S01UN,S04PL,RP3471
661,674.43,S01UN,S04PL,RP1862
661,674.52,S01UN,S05M11,RP3015
661,674.06,S01UN,S05M11,RP3682
661,671.85,S01UN,S05M11,RP1474
661,674.33,S01UN,S06M10,RP2807
661,677.27,S01UN,S06M10,RP2841
661,674.20,S01UN,S06M10,RP9879
661,672.81,S01UN,S06M10,RP8454
661,676.70,S01UN,S06M10,RP1863
661,673.49,S01UN,S06M10,RP3263
661,680.08,S01UN,S07KP,RP4681
661,678.03,S01UN,S08SP,RP9216
661,680.87,S01UN,S09AG,RP6734
661,678.18,S01UN,S09AG,RP3808
661,678.95,S01UN,S09AG,RP1740
661,688.06,S01UN,S11FG,RP2028
661,683.46,S01UN,S11FG,RP3399
661,685.81,S01UN,S12KB,RP2290
661,685.13,S01UN,S12KB,RP2919
661,688.78,S01UN,S12KB,RP1116
661,692.16,S01UN,S13SB,RP1581
661,687.16,S01UN,S13SB,RP3069
661,688.39,S01UN,S14DU,RP7973
661,694.93,S01UN,S14DU,RP9994
661,687.27,S01UN,S14DU,RP5416
661,693.65,S01UN,S15BS,RP6953
661,691.69,S01UN,S15BS,RP8589
661,695.23,S01UN,S15BS,RP7154
661,696.17,S01UN,S15BS,RP5326
661,696.60,S01UN,S15BS,RP5817
661,698.64,S01UN,S16MJ,RP1396
661,697.22,S01UN,S16MJ,RP7226
661,693.04,S01UN,S16MJ,RP8287
661,698.02,S01UN,S16MJ,RP6757
661,696.79,S01UN,S16MJ,RP7173
661,691.45,S01UN,S16MJ,RP1874
662,672.11,S01UN,S04PL,RP2033
662,674.83,S01UN,S04PL,RP7501
662,671.02,S01UN,S05M11,RP4618
662,676.29,S01UN,S05M11,RP7068
662,672.04,S01UN,S05M11,RP6647
662,679.80,S01UN,S06M10,RP3080
662,673.03,S01UN,S06M10,RP4825
662,674.18,S01UN,S06M10,RP7993
662,672.46,S01UN,S06M10,RP3803
662,677.45,S01UN,S06M10,RP6759
662,673.79,S01UN,S06M10,RP8874
662,679.25,S01UN,S07KP,RP3928
662,681.27,S01UN,S07KP,RP2484
662,681.27,S01UN,S08SP,RP5873
662,679.69,S01UN,S09AG,RP3800
662,684.94,S01UN,S09AG,RP5154
662,678.96,S01UN,S09AG,RP9084
662,681.37,S01UN,S09AG,RP4245
662,686.47,S01UN,S11FG,RP6443
662,683.51,S01UN,S11FG,RP7136
662,687.02,S01UN,S12KB,RP5356
662,690.23,S01UN,S12KB,RP6143
662,690.05,S01UN,S12KB,RP7681
662,691.66,S01UN,S13SB,RP5969
662,688.42,S01UN,S13SB,RP2282
662,692.98,S01UN,S14DU,RP1219
662,690.82,S01UN,S14DU,RP9022
662,695.05,S01UN,S15BS,RP4486
662,696.54,S01UN,S15BS,RP1881
662,696.86,S01UN,S15BS,RP9788
662,692.80,S01UN,S15BS,RP2840
662,690.33,S01UN,S15BS,RP3937
662,695.43,S01UN,S16MJ,RP9788
662,694.17,S01UN,S16MJ,RP8491
662,695.12,S01UN,S16MJ,RP5113
662,694.27,S01UN,S16MJ,RP7424
662,698.40,S01UN,S16MJ,RP1690
663,670.40,S01UN,S04PL,RP1585
663,670.35,S01UN,S04PL,RP6692
663,675.70,S01UN,S05M11,RP3289
663,674.49,S01UN,S05M11,RP8867
663,676.63,S01UN,S05M11,RP2953
663,678.40,S01UN,S06M10,RP5489
663,673.40,S01UN,S06M10,RP7015
663,673.01,S01UN,S06M10,RP6225
663,680.31,S01UN,S06M10,RP8071
663,679.34,S01UN,S06M10,RP9321
663,676.74,S01UN,S06M10,RP3852
663,681.15,S01UN,S07KP,RP9932
663,677.12,S01UN,S08SP,RP4438
663,679.56,S01UN,S08SP,RP8303
663,679.75,S01UN,S09AG,RP7656
663,685.92,S01UN,S09AG,RP5218
663,679.81,S01UN,S09AG,RP5356
663,683.78,S01UN,S09AG,RP1808
663,688.13,S01UN,S11FG,RP6953
663,690.04,S01UN,S11FG,RP4441
663,686.88,S01UN,S12KB,RP2019
663,690.68,S01UN,S12KB,RP4409
663,686.87,S01UN,S12KB,RP9898
663,687.24,S01UN,S13SB,RP6241
663,693.35,S01UN,S13SB,RP6698
663,696.19,S01UN,S14DU,RP9509
663,689.89,S01UN,S14DU,RP9474
663,691.97,S01UN,S14DU,RP3880
663,695.78,S01UN,S15BS,RP9246
663,693.03,S01UN,S15BS,RP2770
663,692.77,S01UN,S15BS,RP9330
663,693.75,S01UN,S15BS,RP7465
663,695.42,S01UN,S15BS,RP7157
663,699.69,S01UN,S16MJ,RP4145
663,695.48,S01UN,S16MJ,RP4586
663,698.19,S01UN,S16MJ,RP9916
663,698.04,S01UN,S16MJ,RP5405
663,696.92,S01UN,S16MJ,RP1291
664,675.03,S01UN,S04PL,RP4226
664,675.81,S01UN,S04PL,RP8431
664,674.70,S01UN,S05M11,RP9921
664,676.15,S01UN,S05M11,RP1287
664,675.29,S01UN,S05M11,RP6393
664,676.07,S01UN,S06M10,RP5547
664,680.53,S01UN,S06M10,RP8860
664,675.19,S01UN,S06M10,RP4476
664,680.99,S01UN,S06M10,RP8975
664,681.03,S01UN,S06M10,RP4764
664,677.42,S01UN,S06M10,RP8376
664,683.13,S01UN,S07KP,RP4464
664,679.87,S01UN,S08SP,RP2207
664,678.07,S01UN,S08SP,RP1557
664,687.35,S01UN,S09AG,RP4415
664,683.81,S01UN,S09AG,RP4528
664,681.85,S01UN,S09AG,RP2206
664,686.88,S01UN,S10BS,RP9465
664,691.32,S01UN,S11FG,RP5423
664,690.74,S01UN,S11FG,RP5830
664,691.60,S01UN,S12KB,RP3937
664,690.88,S01UN,S12KB,RP2503
664,690.79,S01UN,S12KB,RP7274
664,695.65,S01UN,S13SB,RP8096
664,695.54,S01UN,S13SB,RP4101
664,693.64,S01UN,S14DU,RP1623
664,697.12,S01UN,S14DU,RP1724
664,695.96,S01UN,S15BS,RP1510
664,694.93,S01UN,S15BS,RP1846
664,692.20,S01UN,S15BS,RP6749
664,694.86,S01UN,S15BS,RP8970
664,693.24,S01UN,S15BS,RP6910
664,697.83,S01UN,S16MJ,RP5904
664,701.77,S01UN,S16MJ,RP4698
664,695.75,S01UN,S16MJ,RP7297
664,700.08,S01UN,S16MJ,RP4821
664,696.00,S01UN,S16MJ,RP8942
665,677.15,S01UN,S04PL,RP4194
665,673.94,S01UN,S04PL,RP3717
665,675.16,S01UN,S05M11,RP2312
665,677.95,S01UN,S05M11,RP1334
665,677.79,S01UN,S05M11,RP1425
665,675.30,S01UN,S06M10,RP2486
665,675.76,S01UN,S06M10,RP6627
665,681.75,S01UN,S06M10,RP6510
665,682.91,S01UN,S06M10,RP5430
665,675.05,S01UN,S06M10,RP9156
665,681.33,S01UN,S06M10,RP9328
665,684.89,S01UN,S07KP,RP6893
665,680.09,S01UN,S08SP,RP1016
665,680.13,S01UN,S08SP,RP3651
665,684.36,S01UN,S09AG,RP4142
665,687.99,S01UN,S09AG,RP2263
665,682.67,S01UN,S09AG,RP3817
665,687.72,S01UN,S10BS,RP3000
665,687.02,S01UN,S11FG,RP1125
665,685.30,S01UN,S11FG,RP8005
665,695.00,S01UN,S12KB,RP5474
665,692.53,S01UN,S12KB,RP9402
665,690.57,S01UN,S12KB,RP1433
665,693.36,S01UN,S13SB,RP6963
665,693.57,S01UN,S13SB,RP2293
665,692.48,S01UN,S14DU,RP4805
665,693.79,S01UN,S14DU,RP3538
665,695.75,S01UN,S14DU,RP1513
665,698.58,S01UN,S15BS,RP4690
665,697.81,S01UN,S15BS,RP3042
665,697.65,S01UN,S15BS,RP3344
665,696.39,S01UN,S15BS,RP6476
665,695.90,S01UN,S15BS,RP3201
665,698.33,S01UN,S16MJ,RP2048
665,698.91,S01UN,S16MJ,RP6964
665,697.19,S01UN,S16MJ,RP6083
665,702.98,S01UN,S16MJ,RP8225
665,702.07,S01UN,S16MJ,RP3426
666,673.30,S01UN,S02UC,RP8944
666,674.15,S01UN,S04PL,RP9140
666,678.25,S01UN,S04PL,RP3776
666,678.13,S01UN,S05M11,RP2338
666,679.98,S01UN,S05M11,RP6538
666,679.80,S01UN,S05M11,RP7429
666,678.34,S01UN,S06M10,RP6075
666,677.98,S01UN,S06M10,RP9265
666,678.58,S01UN,S06M10,RP4590
666,678.21,S01UN,S06M10,RP2037
666,677.85,S01UN,S06M10,RP2264
666,679.43,S01UN,S06M10,RP3799
666,680.91,S01UN,S07KP,RP9764
666,685.76,S01UN,S08SP,RP7866
666,683.81,S01UN,S08SP,RP3815
666,687.28,S01UN,S09AG,RP5612
666,682.63,S01UN,S09AG,RP7166
666,687.35,S01UN,S09AG,RP5044
666,686.68,S01UN,S11FG,RP3254
666,690.71,S01UN,S11FG,RP5238
666,691.40,S01UN,S12KB,RP2775
666,695.15,S01UN,S12KB,RP3858
666,692.41,S01UN,S13SB,RP3906
666,693.60,S01UN,S13SB,RP2163
666,694.55,S01UN,S14DU,RP7163
666,697.37,S01UN,S14DU,RP3355
666,700.56,S01UN,S15BS,RP2845
666,700.50,S01UN,S15BS,RP1738
666,699.86,S01UN,S15BS,RP5918
666,699.30,S01UN,S15BS,RP2821
666,695.71,S01UN,S15BS,RP9505
666,701.06,S01UN,S16MJ,RP3629
666,697.33,S01UN,S16MJ,RP4120
666,702.36,S01UN,S16MJ,RP2258
666,701.88,S01UN,S16MJ,RP9559
666,698.44,S01UN,S16MJ,RP6116
667,671.79,S01UN,S03US,RP9741
667,674.39,S01UN,S04PL,RP7590
667,678.50,S01UN,S04PL,RP2329
667,674.34,S01UN,S04PL,RP3279
667,681.86,S01UN,S05M11,RP4489
667,680.38,S01UN,S05M11,RP5887
667,679.98,S01UN,S05M11,RP3090
667,681.54,S01UN,S06M10,RP8952
667,681.02,S01UN,S06M10,RP1268
667,680.42,S01UN,S06M10,RP2424
667,679.28,S01UN,S06M10,RP3227
667,683.31,S01UN,S06M10,RP9940
667,684.22,S01UN,S06M10,RP8219
667,683.25,S01UN,S07KP,RP2092
667,685.58,S01UN,S08SP,RP4821
667,689.76,S01UN,S09AG,RP8968
667,690.48,S01UN,S09AG,RP1100
667,685.60,S01UN,S09AG,RP7155
667,694.26,S01UN,S11FG,RP3041
667,687.55,S01UN,S11FG,RP3424
667,695.44,S01UN,S12KB,RP7620
667,694.87,S01UN,S12KB,RP5922
667,691.10,S01UN,S13SB,RP4063
667,692.28,S01UN,S13SB,RP4553
667,693.87,S01UN,S14DU,RP6357
667,699.52,S01UN,S14DU,RP2737
667,695.59,S01UN,S15BS,RP6094
667,701.22,S01UN,S15BS,RP9550
667,695.50,S01UN,S15BS,RP7696
667,696.02,S01UN,S15BS,RP7266
667,697.78,S01UN,S15BS,RP7907
667,697.63,S01UN,S16MJ,RP7808
667,700.58,S01UN,S16MJ,RP4070
667,704.16,S01UN,S16MJ,RP3511
667,697.84,S01UN,S16MJ,RP4218
667,702.08,S01UN,S16MJ,RP3658
668,681.27,S01UN,S04PL,RP6567
668,680.56,S01UN,S04PL,RP5153
668,680.28,S01UN,S05M11,RP6027
668,679.71,S01UN,S05M11,RP9641
668,677.56,S01UN,S05M11,RP3374
668,681.33,S01UN,S06M10,RP9977
668,678.60,S01UN,S06M10,RP1249
668,678.30,S01UN,S06M10,RP2735
668,678.47,S01UN,S06M10,RP6827
668,680.04,S01UN,S06M10,RP6257
668,680.35,S01UN,S06M10,RP2006
668,680.77,S01UN,S07KP,RP7943
668,689.09,S01UN,S08SP,RP6576
668,686.85,S01UN,S08SP,RP3159
668,684.03,S01UN,S09AG,RP4062
668,688.98,S01UN,S09AG,RP7418
668,687.15,S01UN,S09AG,RP8615
668,688.36,S01UN,S11FG,RP3693
668,689.26,S01UN,S11FG,RP2140
668,690.69,S01UN,S12KB,RP7775
668,694.09,S01UN,S12KB,RP1836
668,694.10,S01UN,S12KB,RP6940
668,696.19,S01UN,S13SB,RP9886
668,696.32,S01UN,S13SB,RP7674
668,698.67,S01UN,S14DU,RP5853
668,698.86,S01UN,S14DU,RP6107
668,697.87,S01UN,S14DU,RP4525
668,696.44,S01UN,S15BS,RP1830
668,700.81,S01UN,S15BS,RP8765
668,699.91,S01UN,S15BS,RP1985
668,701.08,S01UN,S15BS,RP2055
668,704.51,S01UN,S16MJ,RP8076
668,700.00,S01UN,S16MJ,RP4506
668,705.02,S01UN,S16MJ,RP2234
668,700.14,S01UN,S16MJ,RP7347
668,703.16,S01UN,S16MJ,RP3310
669,680.90,S01UN,S04PL,RP3957
669,678.09,S01UN,S04PL,RP1533
669,683.63,S01UN,S05M11,RP7827
669,679.10,S01UN,S05M11,RP9671
669,682.09,S01UN,S05M11,RP5455
669,685.57,S01UN,S06M10,RP1848
669,684.73,S01UN,S06M10,RP7483
669,684.44,S01UN,S06M10,RP7434
669,684.09,S01UN,S06M10,RP7659
669,684.29,S01UN,S06M10,RP5751
669,684.11,S01UN,S06M10,RP9072
669,688.48,S01UN,S07KP,RP6555
669,683.63,S01UN,S08SP,RP6543
669,692.97,S01UN,S09AG,RP9645
669,691.34,S01UN,S09AG,RP7499
669,685.27,S01UN,S09AG,RP7114
669,691.25,S01UN,S09AG,RP8383
669,690.82,S01UN,S10BS,RP5982
669,689.31,S01UN,S11FG,RP4935
669,692.83,S01UN,S11FG,RP8287
669,693.69,S01UN,S12KB,RP9951
669,695.87,S01UN,S12KB,RP9289
669,697.51,S01UN,S12KB,RP6098
669,700.49,S01UN,S13SB,RP4096
669,699.52,S01UN,S13SB,RP8071
669,695.45,S01UN,S14DU,RP5290
669,702.80,S01UN,S14DU,RP3587
669,701.19,S01UN,S15BS,RP4357
669,701.33,S01UN,S15BS,RP8663
669,702.91,S01UN,S15BS,RP1203
669,701.85,S01UN,S15BS,RP6953
669,704.62,S01UN,S15BS,RP2034
669,703.08,S01UN,S16MJ,RP8872
669,706.87,S01UN,S16MJ,RP2432
669,704.38,S01UN,S16MJ,RP9440
669,705.27,S01UN,S16MJ,RP8934
669,706.58,S01UN,S16MJ,RP7149
670,682.34,S01UN,S04PL,RP4081
670,680.36,S01UN,S04PL,RP6982
670,678.91,S01UN,S05M11,RP8772
670,681.25,S01UN,S05M11,RP5873
670,680.45,S01UN,S05M11,RP5823
670,686.16,S01UN,S06M10,RP4381
670,687.01,S01UN,S06M10,RP5002
670,683.32,S01UN,S06M10,RP6836
670,683.13,S01UN,S06M10,RP8913
670,683.26,S01UN,S06M10,RP3135
670,684.67,S01UN,S06M10,RP8208
670,688.05,S01UN,S07KP,RP5924
670,684.20,S01UN,S08SP,RP3282
670,687.19,S01UN,S09AG,RP1652
670,691.71,S01UN,S09AG,RP2002
670,686.28,S01UN,S09AG,RP7531
670,695.83,S01UN,S10BS,RP9241
670,690.70,S01UN,S11FG,RP6748
670,695.15,S01UN,S11FG,RP3999
670,698.99,S01UN,S12KB,RP8682
670,698.00,S01UN,S12KB,RP9361
670,693.93,S01UN,S12KB,RP7875
670,694.47,S01UN,S13SB,RP2926
670,696.69,S01UN,S13SB,RP1898
670,701.76,S01UN,S14DU,RP4559
670,701.78,S01UN,S14DU,RP2224
670,702.23,S01UN,S14DU,RP1747
670,700.34,S01UN,S15BS,RP5704
670,702.48,S01UN,S15BS,RP5544
670,703.61,S01UN,S15BS,RP9837
670,700.09,S01UN,S15BS,RP2995
670,700.66,S01UN,S15BS,RP5325
670,706.85,S01UN,S16MJ,RP5715
670,706.89,S01UN,S16MJ,RP6494
670,702.97,S01UN,S16MJ,RP6319
670,706.19,S01UN,S16MJ,RP2698
670,706.79,S01UN,S16MJ,RP3460
671,679.89,S01UN,S04PL,RP9871
671,679.16,S01UN,S04PL,RP1928
671,683.69,S01UN,S05M11,RP8843
671,680.45,S01UN,S05M11,RP7852
671,679.21,S01UN,S05M11,RP5105
671,683.57,S01UN,S06M10,RP6102
671,688.68,S01UN,S06M10,RP7934
671,688.43,S01UN,S06M10,RP7089
671,684.56,S01UN,S06M10,RP1136
671,684.22,S01UN,S06M10,RP2122
671,686.52,S01UN,S06M10,RP3301
671,688.93,S01UN,S07KP,RP3520
671,684.80,S01UN,S07KP,RP8613
671,685.69,S01UN,S08SP,RP1323
671,687.34,S01UN,S09AG,RP1478
671,691.77,S01UN,S09AG,RP5780
671,691.31,S01UN,S09AG,RP4827
