Entry,Exit,Origin,Dest,ID
806,818.72,S01UN,S04PL,RP1769
806,813.52,S01UN,S04PL,RP8433
806,821.16,S01UN,S05M11,RP1202
806,816.54,S01UN,S05M11,RP8728
806,817.74,S01UN,S05M11,RP6236
806,823.06,S01UN,S06M10,RP8655
806,819.60,S01UN,S06M10,RP9155
806,817.98,S01UN,S06M10,RP6662
806,817.75,S01UN,S06M10,RP3284
806,817.58,S01UN,S06M10,RP4462
806,819.81,S01UN,S06M10,RP8234
806,818.14,S01UN,S07KP,RP1394
806,823.46,S01UN,S08SP,RP4839
806,825.37,S01UN,S09AG,RP1632
806,829.58,S01UN,S09AG,RP2844
806,828.65,S01UN,S09AG,RP4409
806,827.51,S01UN,S11FG,RP1893
806,833.89,S01UN,S11FG,RP9292
806,830.47,S01UN,S12KB,RP6016
806,834.95,S01UN,S12KB,RP1408
806,833.46,S01UN,S12KB,RP9945
806,836.62,S01UN,S13SB,RP5075
806,836.95,S01UN,S13SB,RP6021
806,834.25,S01UN,S14DU,RP7604
806,837.62,S01UN,S14DU,RP5529
806,836.74,S01UN,S15BS,RP3946
806,836.45,S01UN,S15BS,RP1715
806,839.95,S01UN,S15BS,RP6785
806,838.66,S01UN,S15BS,RP8161
806,834.51,S01UN,S15BS,RP9969
806,841.69,S01UN,S16MJ,RP7912
806,842.16,S01UN,S16MJ,RP7430
806,836.18,S01UN,S16MJ,RP7616
806,841.26,S01UN,S16MJ,RP5636
806,843.65,S01UN,S16MJ,RP1406
807,819.93,S01UN,S04PL,RP1300
807,815.35,S01UN,S04PL,RP7938
807,816.06,S01UN,S05M11,RP6190
807,820.80,S01UN,S05M11,RP2504
807,818.41,S01UN,S05M11,RP8127
807,817.32,S01UN,S06M10,RP6636
807,823.24,S01UN,S06M10,RP5424
807,822.24,S01UN,S06M10,RP2051
807,820.91,S01UN,S06M10,RP7137
807,824.31,S01UN,S06M10,RP2638
807,824.65,S01UN,S06M10,RP1777
807,823.33,S01UN,S07KP,RP7006
807,825.25,S01UN,S08SP,RP5525
807,826.61,S01UN,S08SP,RP8691
807,830.14,S01UN,S09AG,RP4560
807,824.46,S01UN,S09AG,RP9071
807,830.79,S01UN,S09AG,RP1970
807,826.94,S01UN,S09AG,RP7769
807,830.27,S01UN,S11FG,RP7566
807,830.09,S01UN,S11FG,RP2660
807,836.82,S01UN,S12KB,RP6026
807,834.73,S01UN,S12KB,RP7429
807,836.89,S01UN,S12KB,RP3290
807,838.24,S01UN,S13SB,RP8972
807,835.99,S01UN,S13SB,RP6949
807,838.87,S01UN,S14DU,RP6014
807,833.66,S01UN,S14DU,RP5423
807,833.08,S01UN,S14DU,RP8704
807,835.30,S01UN,S15BS,RP3452
807,836.46,S01UN,S15BS,RP7691
807,835.86,S01UN,S15BS,RP2015
807,841.24,S01UN,S15BS,RP4031
807,841.69,S01UN,S15BS,RP6128
807,839.85,S01UN,S16MJ,RP1647
807,841.83,S01UN,S16MJ,RP5697
807,841.94,S01UN,S16MJ,RP8874
807,844.13,S01UN,S16MJ,RP9577
807,837.57,S01UN,S16MJ,RP6107
808,819.26,S01UN,S04PL,RP2997
808,819.99,S01UN,S04PL,RP8603
808,817.21,S01UN,S05M11,RP9901
808,822.85,S01UN,S05M11,RP4099
808,823.03,S01UN,S05M11,RP8319
808,820.94,S01UN,S06M10,RP6534
808,818.06,S01UN,S06M10,RP6222
808,821.75,S01UN,S06M10,RP9443
808,822.00,S01UN,S06M10,RP5532
808,819.30,S01UN,S06M10,RP5330
808,820.66,S01UN,S06M10,RP3240
808,827.38,S01UN,S07KP,RP4611
808,822.03,S01UN,S07KP,RP4805
808,826.48,S01UN,S08SP,RP9849
808,827.28,S01UN,S08SP,RP7131
808,825.26,S01UN,S09AG,RP3688
808,829.02,S01UN,S09AG,RP8464
808,831.07,S01UN,S09AG,RP9539
808,824.41,S01UN,S09AG,RP2498
808,826.79,S01UN,S10BS,RP4795
808,831.51,S01UN,S11FG,RP6081
808,833.58,S01UN,S11FG,RP1322
808,832.93,S01UN,S12KB,RP1333
808,830.99,S01UN,S12KB,RP1227
808,832.51,S01UN,S12KB,RP2282
808,832.78,S01UN,S13SB,RP1681
808,834.91,S01UN,S13SB,RP4995
808,837.30,S01UN,S14DU,RP7965
808,838.54,S01UN,S14DU,RP7471
808,842.36,S01UN,S15BS,RP7053
808,836.41,S01UN,S15BS,RP5681
808,838.98,S01UN,S15BS,RP3357
808,841.33,S01UN,S15BS,RP1730
808,842.40,S01UN,S15BS,RP7047
808,839.32,S01UN,S16MJ,RP7416
808,841.99,S01UN,S16MJ,RP2275
808,840.22,S01UN,S16MJ,RP8088
808,839.59,S01UN,S16MJ,RP6090
808,840.97,S01UN,S16MJ,RP4197
808,843.28,S01UN,S16MJ,RP8937
809,821.42,S01UN,S04PL,RP9371
809,822.86,S01UN,S04PL,RP5608
809,822.11,S01UN,S04PL,RP2539
809,820.85,S01UN,S05M11,RP3604
809,823.71,S01UN,S05M11,RP9078
809,824.16,S01UN,S05M11,RP6834
809,820.14,S01UN,S06M10,RP4927
809,826.26,S01UN,S06M10,RP4857
809,826.63,S01UN,S06M10,RP9799
809,819.33,S01UN,S06M10,RP9114
809,824.90,S01UN,S06M10,RP7213
809,821.95,S01UN,S06M10,RP6341
809,825.15,S01UN,S07KP,RP2552
809,823.31,S01UN,S08SP,RP1078
809,830.69,S01UN,S08SP,RP2147
809,825.36,S01UN,S09AG,RP5183
809,828.59,S01UN,S09AG,RP6250
809,827.64,S01UN,S09AG,RP5702
809,836.69,S01UN,S11FG,RP8816
809,836.08,S01UN,S11FG,RP3384
809,837.72,S01UN,S12KB,RP9405
809,835.21,S01UN,S12KB,RP1349
809,831.28,S01UN,S12KB,RP2377
809,834.54,S01UN,S13SB,RP2966
809,838.03,S01UN,S13SB,RP3603
809,842.88,S01UN,S14DU,RP5301
809,835.33,S01UN,S14DU,RP4104
809,844.66,S01UN,S15BS,RP8334
809,837.83,S01UN,S15BS,RP4967
809,841.38,S01UN,S15BS,RP5031
809,842.53,S01UN,S15BS,RP5299
809,842.39,S01UN,S15BS,RP3048
809,839.99,S01UN,S16MJ,RP3807
809,845.65,S01UN,S16MJ,RP6650
809,842.14,S01UN,S16MJ,RP7803
809,839.82,S01UN,S16MJ,RP3860
809,846.95,S01UN,S16MJ,RP1803
810,818.54,S01UN,S04PL,RP3306
810,821.91,S01UN,S04PL,RP7052
810,821.96,S01UN,S05M11,RP7003
810,821.64,S01UN,S05M11,RP3853
810,819.08,S01UN,S05M11,RP8287
810,828.48,S01UN,S06M10,RP1679
810,827.10,S01UN,S06M10,RP6372
810,829.69,S01UN,S06M10,RP3451
810,820.51,S01UN,S06M10,RP8753
810,828.24,S01UN,S06M10,RP5094
810,826.56,S01UN,S07KP,RP2476
810,824.98,S01UN,S08SP,RP1554
810,834.02,S01UN,S09AG,RP9639
810,832.27,S01UN,S09AG,RP2576
810,830.07,S01UN,S09AG,RP2043
810,834.10,S01UN,S11FG,RP1142
810,839.69,S01UN,S12KB,RP2131
810,833.58,S01UN,S12KB,RP2260
810,836.00,S01UN,S13SB,RP6675
810,843.63,S01UN,S13SB,RP2604
810,837.81,S01UN,S14DU,RP2266
810,840.20,S01UN,S14DU,RP6007
810,838.64,S01UN,S15BS,RP1025
810,844.30,S01UN,S15BS,RP4252
810,847.67,S01UN,S15BS,RP3359
810,839.11,S01UN,S15BS,RP2589
810,841.20,S01UN,S16MJ,RP2427
810,845.04,S01UN,S16MJ,RP1705
810,843.99,S01UN,S16MJ,RP3128
810,844.04,S01UN,S16MJ,RP9039
811,818.77,S01UN,S02UC,RP1919
811,818.50,S01UN,S04PL,RP9450
811,819.92,S01UN,S04PL,RP5048
811,822.04,S01UN,S05M11,RP6492
811,822.25,S01UN,S05M11,RP8987
811,826.82,S01UN,S05M11,RP8991
811,821.23,S01UN,S06M10,RP3073
811,823.00,S01UN,S06M10,RP1295
811,828.28,S01UN,S06M10,RP5622
811,821.28,S01UN,S06M10,RP5707
811,824.73,S01UN,S06M10,RP6162
811,827.43,S01UN,S07KP,RP4295
811,832.50,S01UN,S08SP,RP7853
811,828.60,S01UN,S08SP,RP3859
811,834.27,S01UN,S09AG,RP7631
811,832.57,S01UN,S09AG,RP6797
811,832.68,S01UN,S09AG,RP7322
811,836.57,S01UN,S10BS,RP5157
811,833.11,S01UN,S11FG,RP2301
811,836.54,S01UN,S11FG,RP7364
811,833.33,S01UN,S12KB,RP2115
811,835.05,S01UN,S12KB,RP1570
811,837.02,S01UN,S13SB,RP9255
811,836.56,S01UN,S13SB,RP7206
811,838.90,S01UN,S14DU,RP3366
811,841.16,S01UN,S14DU,RP1332
811,839.62,S01UN,S15BS,RP4806
811,848.30,S01UN,S15BS,RP2271
811,847.12,S01UN,S15BS,RP5485
811,845.59,S01UN,S15BS,RP3513
811,845.81,S01UN,S16MJ,RP3347
811,844.68,S01UN,S16MJ,RP6266
811,842.78,S01UN,S16MJ,RP5112
811,846.68,S01UN,S16MJ,RP8996
812,824.01,S01UN,S04PL,RP3042
812,828.53,S01UN,S05M11,RP6777
812,822.13,S01UN,S05M11,RP8291
812,829.98,S01UN,S05M11,RP8225
812,825.67,S01UN,S06M10,RP4159
812,824.81,S01UN,S06M10,RP9591
812,826.59,S01UN,S06M10,RP8731
812,828.53,S01UN,S06M10,RP6403
812,826.52,S01UN,S06M10,RP9418
812,824.55,S01UN,S07KP,RP5830
812,827.25,S01UN,S08SP,RP9883
812,835.25,S01UN,S09AG,RP2317
812,836.80,S01UN,S09AG,RP1644
812,830.09,S01UN,S10BS,RP2479
812,835.11,S01UN,S11FG,RP7570
812,833.51,S01UN,S11FG,RP4408
812,839.12,S01UN,S12KB,RP6060
812,843.40,S01UN,S12KB,RP6475
812,845.42,S01UN,S13SB,RP2949
812,836.25,S01UN,S13SB,RP5029
812,839.29,S01UN,S14DU,RP5658
812,845.74,S01UN,S14DU,RP9371
812,846.66,S01UN,S15BS,RP4490
812,840.30,S01UN,S15BS,RP7936
812,848.16,S01UN,S15BS,RP1493
812,843.99,S01UN,S15BS,RP5448
812,846.17,S01UN,S16MJ,RP5097
812,846.16,S01UN,S16MJ,RP4840
812,842.91,S01UN,S16MJ,RP8060
812,849.55,S01UN,S16MJ,RP4863
813,827.01,S01UN,S04PL,RP5767
813,822.10,S01UN,S04PL,RP2687
813,828.33,S01UN,S05M11,RP1443
813,830.92,S01UN,S05M11,RP2594
813,823.25,S01UN,S06M10,RP5059
813,829.80,S01UN,S06M10,RP8521
813,823.07,S01UN,S06M10,RP8834
813,826.65,S01UN,S06M10,RP5917
813,823.66,S01UN,S06M10,RP1422
813,829.66,S01UN,S07KP,RP1044
813,828.13,S01UN,S08SP,RP2950
813,830.07,S01UN,S08SP,RP6648
813,838.23,S01UN,S09AG,RP8157
813,833.67,S01UN,S09AG,RP5257
813,838.29,S01UN,S09AG,RP8992
813,840.97,S01UN,S10BS,RP6316
813,833.43,S01UN,S11FG,RP7195
813,834.42,S01UN,S11FG,RP3008
813,842.64,S01UN,S12KB,RP2801
813,840.30,S01UN,S12KB,RP3014
813,846.12,S01UN,S13SB,RP3244
813,842.23,S01UN,S13SB,RP6049
813,839.48,S01UN,S14DU,RP8446
813,843.99,S01UN,S14DU,RP3404
813,849.12,S01UN,S15BS,RP9052
813,847.39,S01UN,S15BS,RP2983
813,845.41,S01UN,S15BS,RP3504
813,850.35,S01UN,S15BS,RP1787
813,850.68,S01UN,S16MJ,RP4400
813,845.29,S01UN,S16MJ,RP4943
813,843.06,S01UN,S16MJ,RP9990
813,847.20,S01UN,S16MJ,RP7607
814,823.90,S01UN,S02UC,RP2056
814,828.51,S01UN,S04PL,RP3572
814,825.07,S01UN,S04PL,RP8120
814,829.53,S01UN,S05M11,RP2913
814,831.26,S01UN,S05M11,RP9649
814,831.31,S01UN,S06M10,RP6841
814,824.68,S01UN,S06M10,RP4659
814,829.13,S01UN,S06M10,RP7835
814,824.31,S01UN,S06M10,RP5052
814,833.15,S01UN,S06M10,RP6095
814,831.64,S01UN,S07KP,RP5718
814,835.53,S01UN,S08SP,RP5266
814,835.56,S01UN,S09AG,RP5755
814,835.39,S01UN,S09AG,RP6800
814,836.88,S01UN,S10BS,RP3798
814,835.84,S01UN,S11FG,RP4077
814,842.97,S01UN,S12KB,RP9694
814,837.13,S01UN,S12KB,RP7568
814,846.19,S01UN,S13SB,RP4744
814,839.14,S01UN,S13SB,RP9995
814,843.27,S01UN,S14DU,RP1204
814,842.28,S01UN,S14DU,RP4987
814,843.11,S01UN,S15BS,RP6058
814,850.30,S01UN,S15BS,RP1760
814,845.80,S01UN,S15BS,RP3444
814,842.50,S01UN,S15BS,RP3864
814,853.12,S01UN,S16MJ,RP3795
814,852.54,S01UN,S16MJ,RP3498
814,853.93,S01UN,S16MJ,RP4589
814,851.35,S01UN,S16MJ,RP4136
815,826.69,S01UN,S04PL,RP1467
815,825.72,S01UN,S04PL,RP6260
815,827.13,S01UN,S05M11,RP5912
815,832.21,S01UN,S05M11,RP1252
815,834.47,S01UN,S06M10,RP7074
815,829.19,S01UN,S06M10,RP1271
815,834.30,S01UN,S06M10,RP8653
815,829.81,S01UN,S06M10,RP3219
815,826.81,S01UN,S06M10,RP3025
815,830.86,S01UN,S07KP,RP8568
815,831.91,S01UN,S08SP,RP2400
815,834.94,S01UN,S09AG,RP5548
815,836.22,S01UN,S09AG,RP6990
815,833.28,S01UN,S09AG,RP4021
815,841.22,S01UN,S10BS,RP8523
815,841.76,S01UN,S11FG,RP8617
815,843.64,S01UN,S12KB,RP4923
815,837.91,S01UN,S12KB,RP6963
815,847.23,S01UN,S13SB,RP4783
815,847.05,S01UN,S13SB,RP6207
815,843.71,S01UN,S14DU,RP6777
815,846.80,S01UN,S14DU,RP3232
815,852.14,S01UN,S15BS,RP7016
815,851.26,S01UN,S15BS,RP5375
815,847.68,S01UN,S15BS,RP2797
815,851.24,S01UN,S15BS,RP4937
815,851.61,S01UN,S16MJ,RP5217
815,853.76,S01UN,S16MJ,RP4453
815,854.37,S01UN,S16MJ,RP6537
815,852.00,S01UN,S16MJ,RP4864
816,826.43,S01UN,S04PL,RP5217
816,827.91,S01UN,S04PL,RP7162
816,833.54,S01UN,S05M11,RP9806
816,827.48,S01UN,S05M11,RP8161
816,826.73,S01UN,S06M10,RP2711
816,829.48,S01UN,S06M10,RP1281
816,832.94,S01UN,S06M10,RP3728
816,829.17,S01UN,S06M10,RP9392
816,836.64,S01UN,S07KP,RP2115
816,830.71,S01UN,S08SP,RP7091
816,833.15,S01UN,S09AG,RP6706
816,837.13,S01UN,S09AG,RP7630
816,843.36,S01UN,S10BS,RP2247
816,843.45,S01UN,S11FG,RP5083
816,838.21,S01UN,S12KB,RP6886
816,838.23,S01UN,S12KB,RP6220
816,846.66,S01UN,S12KB,RP8998
816,844.14,S01UN,S13SB,RP8871
816,842.75,S01UN,S13SB,RP8398
816,850.56,S01UN,S14DU,RP4123
816,848.89,S01UN,S14DU,RP6813
816,850.14,S01UN,S15BS,RP6958
816,852.60,S01UN,S15BS,RP4988
816,849.95,S01UN,S15BS,RP9847
816,852.71,S01UN,S16MJ,RP2500
816,849.26,S01UN,S16MJ,RP2706
816,854.73,S01UN,S16MJ,RP5638
816,852.83,S01UN,S16MJ,RP1139
817,832.35,S01UN,S04PL,RP5458
817,830.04,S01UN,S05M11,RP4438
817,825.56,S01UN,S05M11,RP2989
817,831.50,S01UN,S06M10,RP5417
817,833.08,S01UN,S06M10,RP1884
817,833.24,S01UN,S06M10,RP1964
817,827.38,S01UN,S06M10,RP4401
817,831.31,S01UN,S06M10,RP2205
817,833.23,S01UN,S07KP,RP2914
817,837.07,S01UN,S08SP,RP7292
817,838.33,S01UN,S09AG,RP6416
817,838.14,S01UN,S09AG,RP6183
817,839.11,S01UN,S09AG,RP4017
817,843.96,S01UN,S10BS,RP4072
817,842.41,S01UN,S11FG,RP2905
817,846.18,S01UN,S11FG,RP3049
817,842.37,S01UN,S12KB,RP7027
817,848.70,S01UN,S12KB,RP7248
817,844.45,S01UN,S13SB,RP2444
817,850.93,S01UN,S14DU,RP2475
817,850.46,S01UN,S14DU,RP9240
817,846.26,S01UN,S15BS,RP3548
817,847.71,S01UN,S15BS,RP1696
817,850.09,S01UN,S15BS,RP6221
817,851.99,S01UN,S15BS,RP9924
817,856.59,S01UN,S16MJ,RP1352
817,853.36,S01UN,S16MJ,RP8516
817,847.51,S01UN,S16MJ,RP6149
817,847.85,S01UN,S16MJ,RP1767
818,824.35,S01UN,S04PL,RP1745
818,829.66,S01UN,S04PL,RP8615
818,832.46,S01UN,S05M11,RP4634
818,830.47,S01UN,S05M11,RP8737
818,830.67,S01UN,S06M10,RP3033
818,834.70,S01UN,S06M10,RP6739
818,835.06,S01UN,S06M10,RP4470
818,828.43,S01UN,S06M10,RP5424
818,832.66,S01UN,S06M10,RP2159
818,833.17,S01UN,S07KP,RP6943
818,837.74,S01UN,S08SP,RP9752
818,834.91,S01UN,S09AG,RP3609
818,842.69,S01UN,S09AG,RP1626
818,844.95,S01UN,S10BS,RP7708
818,846.54,S01UN,S11FG,RP7297
818,842.35,S01UN,S11FG,RP2571
818,845.28,S01UN,S12KB,RP7875
818,848.42,S01UN,S12KB,RP4553
818,847.65,S01UN,S13SB,RP3477
818,846.24,S01UN,S14DU,RP6180
818,847.46,S01UN,S14DU,RP1584
818,854.75,S01UN,S15BS,RP8449
818,854.52,S01UN,S15BS,RP3461
818,848.94,S01UN,S15BS,RP1582
818,852.06,S01UN,S15BS,RP5753
818,852.34,S01UN,S16MJ,RP5984
818,849.02,S01UN,S16MJ,RP5311
818,855.53,S01UN,S16MJ,RP7850
818,854.06,S01UN,S16MJ,RP7978
819,832.30,S01UN,S04PL,RP7568
819,833.30,S01UN,S04PL,RP9731
819,836.99,S01UN,S05M11,RP5967
819,834.79,S01UN,S05M11,RP6725
819,835.32,S01UN,S06M10,RP4082
819,829.71,S01UN,S06M10,RP4406
819,830.11,S01UN,S06M10,RP2216
819,832.28,S01UN,S06M10,RP6711
819,829.32,S01UN,S06M10,RP3723
819,836.15,S01UN,S07KP,RP6877
819,834.34,S01UN,S08SP,RP2594
819,839.04,S01UN,S09AG,RP2648
819,844.62,S01UN,S09AG,RP9476
819,835.61,S01UN,S09AG,RP9647
819,840.94,S01UN,S10BS,RP9693
819,841.12,S01UN,S11FG,RP4180
819,839.78,S01UN,S11FG,RP2814
819,844.40,S01UN,S12KB,RP8226
819,849.09,S01UN,S12KB,RP8549
819,846.05,S01UN,S12KB,RP6755
819,844.98,S01UN,S13SB,RP4995
819,844.49,S01UN,S13SB,RP5103
819,854.29,S01UN,S14DU,RP1310
819,850.31,S01UN,S14DU,RP3539
819,853.58,S01UN,S15BS,RP1245
819,856.87,S01UN,S15BS,RP6649
819,856.47,S01UN,S15BS,RP7953
819,848.85,S01UN,S15BS,RP9012
819,854.60,S01UN,S16MJ,RP1722
819,857.59,S01UN,S16MJ,RP5038
819,851.21,S01UN,S16MJ,RP9910
819,854.55,S01UN,S16MJ,RP9719
820,826.02,S01UN,S04PL,RP3397
820,826.57,S01UN,S04PL,RP5966
820,830.96,S01UN,S05M11,RP5464
820,832.31,S01UN,S05M11,RP5162
820,831.09,S01UN,S06M10,RP7246
820,835.77,S01UN,S06M10,RP2137
820,838.96,S01UN,S06M10,RP1871
820,838.97,S01UN,S06M10,RP3183
820,830.75,S01UN,S06M10,RP8609
820,833.21,S01UN,S07KP,RP5321
820,840.41,S01UN,S08SP,RP4123
820,843.90,S01UN,S08SP,RP1785
820,839.99,S01UN,S09AG,RP8709
820,838.31,S01UN,S09AG,RP8667
820,845.73,S01UN,S11FG,RP8845
820,850.51,S01UN,S12KB,RP5857
820,849.60,S01UN,S12KB,RP1376
820,851.63,S01UN,S13SB,RP8399
820,847.41,S01UN,S13SB,RP8080
820,848.87,S01UN,S14DU,RP8986
820,850.86,S01UN,S14DU,RP4803
820,852.50,S01UN,S15BS,RP8127
820,852.82,S01UN,S15BS,RP1685
820,857.80,S01UN,S15BS,RP8071
820,851.42,S01UN,S15BS,RP2086
820,858.34,S01UN,S16MJ,RP2911
820,851.54,S01UN,S16MJ,RP3825
820,856.40,S01UN,S16MJ,RP5876
820,859.85,S01UN,S16MJ,RP2557
821,829.39,S01UN,S04PL,RP3937
821,828.66,S01UN,S04PL,RP8630
821,836.82,S01UN,S05M11,RP3661
821,832.84,S01UN,S05M11,RP1196
821,832.39,S01UN,S05M11,RP7111
821,839.82,S01UN,S06M10,RP7164
821,840.60,S01UN,S06M10,RP7481
821,835.33,S01UN,S06M10,RP5345
821,840.75,S01UN,S06M10,RP4693
821,838.48,S01UN,S06M10,RP1261
821,836.31,S01UN,S07KP,RP9744
821,841.37,S01UN,S08SP,RP3171
821,840.95,S01UN,S09AG,RP3373
821,841.09,S01UN,S09AG,RP1379
821,840.06,S01UN,S09AG,RP5924
821,844.65,S01UN,S10BS,RP9652
821,849.43,S01UN,S11FG,RP8452
821,851.93,S01UN,S12KB,RP9244
821,852.87,S01UN,S12KB,RP4986
821,849.90,S01UN,S12KB,RP7673
821,854.12,S01UN,S13SB,RP8055
821,854.97,S01UN,S13SB,RP9179
821,847.77,S01UN,S14DU,RP2156
821,852.67,S01UN,S14DU,RP4358
821,857.07,S01UN,S15BS,RP5207
821,850.45,S01UN,S15BS,RP9969
821,857.23,S01UN,S15BS,RP3698
821,850.16,S01UN,S15BS,RP3384
821,855.67,S01UN,S16MJ,RP9188
821,851.38,S01UN,S16MJ,RP3723
821,854.88,S01UN,S16MJ,RP9689
821,854.37,S01UN,S16MJ,RP6430
822,835.02,S01UN,S04PL,RP9939
822,838.30,S01UN,S05M11,RP5210
822,833.99,S01UN,S05M11,RP5919
822,838.06,S01UN,S06M10,RP5009
822,832.41,S01UN,S06M10,RP2000
822,835.98,S01UN,S06M10,RP5051
822,833.46,S01UN,S06M10,RP7887
822,832.50,S01UN,S06M10,RP5672
822,836.22,S01UN,S07KP,RP5367
822,845.31,S01UN,S08SP,RP4945
822,844.61,S01UN,S09AG,RP6813
822,840.59,S01UN,S09AG,RP2927
822,849.77,S01UN,S11FG,RP7105
822,850.37,S01UN,S11FG,RP6960
822,846.40,S01UN,S12KB,RP3002
822,846.04,S01UN,S12KB,RP9769
822,846.80,S01UN,S12KB,RP2885
822,846.79,S01UN,S13SB,RP9579
822,853.92,S01UN,S13SB,RP8455
822,850.71,S01UN,S14DU,RP2976
822,849.47,S01UN,S14DU,RP1405
822,851.58,S01UN,S15BS,RP5975
822,852.09,S01UN,S15BS,RP9169
822,856.94,S01UN,S15BS,RP2765
822,853.58,S01UN,S15BS,RP2836
822,854.06,S01UN,S16MJ,RP5778
822,854.91,S01UN,S16MJ,RP6152
822,853.39,S01UN,S16MJ,RP7436
822,852.62,S01UN,S16MJ,RP4557
823,829.04,S01UN,S02UC,RP9025
823,830.28,S01UN,S03US,RP5662
823,832.62,S01UN,S04PL,RP4736
823,838.92,S01UN,S04PL,RP5691
823,839.34,S01UN,S05M11,RP3984
823,831.61,S01UN,S05M11,RP4050
823,833.90,S01UN,S05M11,RP4139
823,834.78,S01UN,S06M10,RP7441
823,841.57,S01UN,S06M10,RP3393
823,835.63,S01UN,S06M10,RP4286
823,837.48,S01UN,S06M10,RP2189
823,841.18,S01UN,S06M10,RP5817
823,840.54,S01UN,S07KP,RP3783
823,843.26,S01UN,S08SP,RP1674
823,842.30,S01UN,S08SP,RP6110
823,848.86,S01UN,S09AG,RP2491
823,846.85,S01UN,S09AG,RP3634
823,847.85,S01UN,S09AG,RP9111
823,847.55,S01UN,S10BS,RP8101
823,851.08,S01UN,S11FG,RP8525
823,846.79,S01UN,S12KB,RP7363
823,847.54,S01UN,S12KB,RP6632
823,849.98,S01UN,S13SB,RP3674
823,850.10,S01UN,S13SB,RP5992
823,854.15,S01UN,S14DU,RP9599
823,858.17,S01UN,S14DU,RP8500
823,858.50,S01UN,S15BS,RP5430
823,859.55,S01UN,S15BS,RP1643
823,859.83,S01UN,S15BS,RP2597
823,852.05,S01UN,S15BS,RP9779
823,860.72,S01UN,S16MJ,RP2913
823,860.66,S01UN,S16MJ,RP8147
823,859.44,S01UN,S16MJ,RP5447
823,856.97,S01UN,S16MJ,RP2632
824,834.58,S01UN,S04PL,RP8314
824,833.44,S01UN,S04PL,RP6836
824,832.02,S01UN,S05M11,RP1220
824,841.31,S01UN,S05M11,RP4586
824,833.61,S01UN,S05M11,RP9137
824,840.41,S01UN,S06M10,RP8078
824,834.77,S01UN,S06M10,RP6084
824,842.65,S01UN,S06M10,RP5569
824,835.61,S01UN,S06M10,RP3146
824,839.61,S01UN,S06M10,RP8013
824,837.06,S01UN,S07KP,RP8676
824,844.87,S01UN,S08SP,RP7983
824,842.95,S01UN,S08SP,RP6595
824,844.67,S01UN,S09AG,RP4146
824,844.62,S01UN,S09AG,RP1471
824,847.30,S01UN,S09AG,RP7451
824,851.48,S01UN,S10BS,RP1455
824,845.20,S01UN,S11FG,RP9630
824,846.94,S01UN,S11FG,RP2344
824,853.23,S01UN,S12KB,RP5111
824,850.93,S01UN,S12KB,RP2098
824,856.00,S01UN,S13SB,RP5195
824,853.24,S01UN,S13SB,RP8110
824,850.22,S01UN,S14DU,RP6394
824,857.49,S01UN,S14DU,RP5995
824,853.79,S01UN,S15BS,RP1374
824,856.03,S01UN,S15BS,RP5662
824,852.68,S01UN,S15BS,RP8520
824,859.00,S01UN,S15BS,RP5061
824,860.28,S01UN,S16MJ,RP4627
824,855.03,S01UN,S16MJ,RP5177
824,863.64,S01UN,S16MJ,RP2485
824,856.14,S01UN,S16MJ,RP6491
825,837.25,S01UN,S03US,RP8753
825,833.95,S01UN,S04PL,RP1154
825,839.91,S01UN,S04PL,RP3526
825,836.06,S01UN,S05M11,RP2636
825,835.02,S01UN,S05M11,RP5693
825,839.94,S01UN,S05M11,RP2400
825,837.41,S01UN,S06M10,RP4873
825,837.17,S01UN,S06M10,RP1440
825,841.65,S01UN,S06M10,RP4205
825,841.54,S01UN,S06M10,RP1484
825,839.45,S01UN,S07KP,RP3209
825,847.90,S01UN,S08SP,RP3732
825,849.95,S01UN,S09AG,RP3199
825,845.12,S01UN,S09AG,RP6347
825,848.16,S01UN,S10BS,RP5489
825,846.97,S01UN,S11FG,RP8088
825,853.69,S01UN,S12KB,RP9317
825,855.25,S01UN,S12KB,RP9489
825,856.16,S01UN,S12KB,RP2871
825,854.27,S01UN,S13SB,RP4375
825,853.59,S01UN,S13SB,RP8288
825,860.61,S01UN,S14DU,RP3041
825,855.76,S01UN,S14DU,RP2159
825,859.39,S01UN,S15BS,RP8290
825,855.06,S01UN,S15BS,RP3312
825,862.80,S01UN,S15BS,RP2229
825,864.18,S01UN,S16MJ,RP9767
825,863.82,S01UN,S16MJ,RP5326
825,856.80,S01UN,S16MJ,RP8931
825,855.20,S01UN,S16MJ,RP5720
826,835.26,S01UN,S04PL,RP1648
826,833.46,S01UN,S04PL,RP5171
826,842.92,S01UN,S05M11,RP5521
826,837.86,S01UN,S05M11,RP9860
826,841.97,S01UN,S06M10,RP4251
826,840.39,S01UN,S06M10,RP1936
826,836.30,S01UN,S06M10,RP8224
826,841.35,S01UN,S06M10,RP4487
826,836.63,S01UN,S06M10,RP6718
826,843.97,S01UN,S07KP,RP1278
826,845.93,S01UN,S08SP,RP3039
826,845.52,S01UN,S09AG,RP8869
826,848.40,S01UN,S09AG,RP2169
826,851.17,S01UN,S09AG,RP3022
826,853.83,S01UN,S10BS,RP6865
826,851.99,S01UN,S11FG,RP5515
826,848.84,S01UN,S11FG,RP3025
826,849.95,S01UN,S12KB,RP3279
826,848.79,S01UN,S12KB,RP9216
826,858.83,S01UN,S13SB,RP1905
